"","YaleID","Accession.ID"
"8949","Yale-25453","EPI_ISL_18887303"
"8950","Yale-25451","EPI_ISL_18887301"
"8951","Yale-25458","EPI_ISL_18887308"
"8952","Yale-25389","EPI_ISL_18812216"
"8953","Yale-25405","EPI_ISL_18812144"
"8954","Yale-25387","EPI_ISL_18812152"
"8955","Yale-25265","EPI_ISL_18777467"
"8956","Yale-25511","EPI_ISL_18887357"
"8957","Yale-25463","EPI_ISL_18887313"
"8958","Yale-24822","EPI_ISL_18169013"
"8959","Yale-24823","EPI_ISL_18169014"
"8960","Yale-24824","EPI_ISL_18169015"
"8961","Yale-24825","EPI_ISL_18169016"
"8962","Yale-24802","EPI_ISL_18168996"
"8963","Yale-24814","EPI_ISL_18169007"
"8964","Yale-24815","EPI_ISL_18169008"
"8965","Yale-24804","EPI_ISL_18168998"
"8966","Yale-24818","EPI_ISL_18169009"
"8967","Yale-24857","EPI_ISL_18169045"
"8968","Yale-24811","EPI_ISL_18169004"
"8969","Yale-24860","EPI_ISL_18169048"
"8970","Yale-24812","EPI_ISL_18169005"
"8971","Yale-24863","EPI_ISL_18169051"
"8972","Yale-24797","EPI_ISL_18168991"
"8973","Yale-24858","EPI_ISL_18169046"
"8974","Yale-24805","EPI_ISL_18168999"
"8975","Yale-24865","EPI_ISL_18169053"
"8976","Yale-24844","EPI_ISL_18169035"
"8977","Yale-24855","EPI_ISL_18169044"
"8978","Yale-24826","EPI_ISL_18169017"
"8979","Yale-25492","EPI_ISL_18887340"
"8980","Yale-24791","EPI_ISL_18168986"
"8981","Yale-24842","EPI_ISL_18169033"
"8982","Yale-24850","EPI_ISL_18169040"
"8983","Yale-24830","EPI_ISL_18169021"
"8984","Yale-24807","EPI_ISL_18169001"
"8985","Yale-24810","EPI_ISL_18169003"
"8986","Yale-24799","EPI_ISL_18168993"
"8987","Yale-24777","EPI_ISL_18168974"
"8988","Yale-24778","EPI_ISL_18168975"
"8989","Yale-24779","EPI_ISL_18168976"
"8990","Yale-24780","EPI_ISL_18168977"
"8991","Yale-24776","EPI_ISL_18168973"
"8992","Yale-24827","EPI_ISL_18169018"
"8993","Yale-24828","EPI_ISL_18169019"
"8994","Yale-24819","EPI_ISL_18169010"
"8995","Yale-24866","EPI_ISL_18169054"
"8996","Yale-24820","EPI_ISL_18169011"
"8997","Yale-24867","EPI_ISL_18169055"
"8998","Yale-24829","EPI_ISL_18169020"
"8999","Yale-24853","EPI_ISL_18169043"
"9000","Yale-24821","EPI_ISL_18169012"
"9001","Yale-24868","EPI_ISL_18169056"
"9002","Yale-24796","EPI_ISL_18168990"
"9003","Yale-24809","EPI_ISL_18169002"
"9004","Yale-24798","EPI_ISL_18168992"
"9005","Yale-24859","EPI_ISL_18169047"
"9006","Yale-24800","EPI_ISL_18168994"
"9007","Yale-24861","EPI_ISL_18169049"
"9008","Yale-24801","EPI_ISL_18168995"
"9009","Yale-24813","EPI_ISL_18169006"
"9010","Yale-24862","EPI_ISL_18169050"
"9011","Yale-24846","EPI_ISL_18169036"
"9012","Yale-24790","EPI_ISL_18168985"
"9013","Yale-24792","EPI_ISL_18168987"
"9014","Yale-24794","EPI_ISL_18168988"
"9015","Yale-24795","EPI_ISL_18168989"
"9016","Yale-24841","EPI_ISL_18169032"
"9017","Yale-24843","EPI_ISL_18169034"
"9018","Yale-24783","EPI_ISL_18168980"
"9019","Yale-24785","EPI_ISL_18168981"
"9020","Yale-24786","EPI_ISL_18168982"
"9021","Yale-24847","EPI_ISL_18169037"
"9022","Yale-24787","EPI_ISL_18168983"
"9023","Yale-24848","EPI_ISL_18169038"
"9024","Yale-24788","EPI_ISL_18168984"
"9025","Yale-24849","EPI_ISL_18169039"
"9026","Yale-24852","EPI_ISL_18169042"
"9027","Yale-24838","EPI_ISL_18169029"
"9028","Yale-24781","EPI_ISL_18168978"
"9029","Yale-24782","EPI_ISL_18168979"
"9030","Yale-24831","EPI_ISL_18169022"
"9031","Yale-24832","EPI_ISL_18169023"
"9032","Yale-24833","EPI_ISL_18169024"
"9033","Yale-24834","EPI_ISL_18169025"
"9034","Yale-24835","EPI_ISL_18169026"
"9035","Yale-24836","EPI_ISL_18169027"
"9036","Yale-24839","EPI_ISL_18169030"
"9037","Yale-24840","EPI_ISL_18169031"
"9038","Yale-25448","EPI_ISL_18887299"
"9039","Yale-25441","EPI_ISL_18887293"
"9040","Yale-25430","EPI_ISL_18887282"
"9041","Yale-25518","EPI_ISL_18887364"
"9042","Yale-25517","EPI_ISL_18887363"
"9043","Yale-25513","EPI_ISL_18887359"
"9044","Yale-25495","EPI_ISL_18887343"
"9045","Yale-25487","EPI_ISL_18887336"
"9046","Yale-25454","EPI_ISL_18887304"
"9047","Yale-25426","EPI_ISL_18812143"
"9048","Yale-25817","EPI_ISL_19109774"
"9049","Yale-25868","EPI_ISL_19109819"
"9050","Yale-25823","EPI_ISL_19109780"
"9051","Yale-25825","EPI_ISL_19109782"
"9052","Yale-25831","EPI_ISL_19109787"
"9053","Yale-25824","EPI_ISL_19109781"
"9054","Yale-25801","EPI_ISL_19109760"
"9055","Yale-25826","EPI_ISL_19109783"
"9056","Yale-25827","EPI_ISL_19109784"
"9057","Yale-25829","EPI_ISL_19109786"
"9058","Yale-25833","EPI_ISL_19109788"
"9059","Yale-25828","EPI_ISL_19109785"
"9060","Yale-25791","EPI_ISL_19109752"
"9061","Yale-25843","EPI_ISL_19109797"
"9062","Yale-25834","EPI_ISL_19109789"
"9063","Yale-25794","EPI_ISL_19109755"
"9064","Yale-25802","EPI_ISL_19109761"
"9065","Yale-25844","EPI_ISL_19109798"
"9066","Yale-25792","EPI_ISL_19109753"
"9067","Yale-25803","EPI_ISL_19109762"
"9068","Yale-25845","EPI_ISL_19109799"
"9069","Yale-25799","EPI_ISL_19109759"
"9070","Yale-25793","EPI_ISL_19109754"
"9071","Yale-25842","EPI_ISL_19109796"
"9072","Yale-25797","EPI_ISL_19109758"
"9073","Yale-25796","EPI_ISL_19109757"
"9074","Yale-25836","EPI_ISL_19109791"
"9075","Yale-25871","EPI_ISL_19109821"
"9076","Yale-25795","EPI_ISL_19109756"
"9077","Yale-25835","EPI_ISL_19109790"
"9078","Yale-25838","EPI_ISL_19109793"
"9079","Yale-25787","EPI_ISL_19109749"
"9080","Yale-25839","EPI_ISL_19109794"
"9081","Yale-25788","EPI_ISL_19109750"
"9082","Yale-25841","EPI_ISL_19109795"
"9083","Yale-25789","EPI_ISL_19109751"
"9084","Yale-25863","EPI_ISL_19109815"
"9085","Yale-25837","EPI_ISL_19109792"
"9086","Yale-25869","EPI_ISL_19109820"
"9087","Yale-25786","EPI_ISL_19109748"
"9088","Yale-25821","EPI_ISL_19109778"
"9089","Yale-25866","EPI_ISL_19109817"
"9090","Yale-25867","EPI_ISL_19109818"
"9091","Yale-25864","EPI_ISL_19109816"
"9092","Yale-25812","EPI_ISL_19109770"
"9093","Yale-25813","EPI_ISL_19109771"
"9094","Yale-25819","EPI_ISL_19109776"
"9095","Yale-25857","EPI_ISL_19109810"
"9096","Yale-25815","EPI_ISL_19109772"
"9097","Yale-25816","EPI_ISL_19109773"
"9098","Yale-25807","EPI_ISL_19109766"
"9099","Yale-25820","EPI_ISL_19109777"
"9100","Yale-25818","EPI_ISL_19109775"
"9101","Yale-25862","EPI_ISL_19109814"
"9102","Yale-25861","EPI_ISL_19109813"
"9103","Yale-25858","EPI_ISL_19109811"
"9104","Yale-25853","EPI_ISL_19109806"
"9105","Yale-25852","EPI_ISL_19109805"
"9106","Yale-25848","EPI_ISL_19109801"
"9107","Yale-25851","EPI_ISL_19109804"
"9108","Yale-25811","EPI_ISL_19109769"
"9109","Yale-25808","EPI_ISL_19109767"
"9110","Yale-25859","EPI_ISL_19109812"
"9111","Yale-25854","EPI_ISL_19109807"
"9112","Yale-25856","EPI_ISL_19109809"
"9113","Yale-25804","EPI_ISL_19109763"
"9114","Yale-25855","EPI_ISL_19109808"
"9115","Yale-25846","EPI_ISL_19109800"
"9116","Yale-25806","EPI_ISL_19109765"
"9117","Yale-25849","EPI_ISL_19109802"
"9118","Yale-25805","EPI_ISL_19109764"
"9119","Yale-25850","EPI_ISL_19109803"
"9120","Yale-25810","EPI_ISL_19109768"
"9121","Yale-25503","EPI_ISL_18887350"
"9122","Yale-25485","EPI_ISL_18887334"
"9123","Yale-25424","EPI_ISL_18812156"
"9124","Yale-25437","EPI_ISL_18887289"
"9125","Yale-25512","EPI_ISL_18887358"
"9126","Yale-25499","EPI_ISL_18887347"
"9127","Yale-25482","EPI_ISL_18887331"
"9128","Yale-25477","EPI_ISL_18887326"
"9129","Yale-25476","EPI_ISL_18887325"
"9130","Yale-25471","EPI_ISL_18887320"
"9131","Yale-25450","EPI_ISL_18887300"
"9132","Yale-25457","EPI_ISL_18887307"
"9133","Yale-25394","EPI_ISL_18812161"
"9134","Yale-25447","EPI_ISL_18887298"
"9135","Yale-25509","EPI_ISL_18887355"
"9136","Yale-25496","EPI_ISL_18887344"
"9137","Yale-25416","EPI_ISL_18812142"
"9138","Yale-24543","EPI_ISL_17737600"
"9139","Yale-24542","EPI_ISL_17737599"
"9140","Yale-24540","EPI_ISL_17737598"
"9141","Yale-24539","EPI_ISL_17737597"
"9142","Yale-24538","EPI_ISL_17737596"
"9143","Yale-24537","EPI_ISL_17737595"
"9144","Yale-24536","EPI_ISL_17737594"
"9145","Yale-24535","EPI_ISL_17737593"
"9146","Yale-24534","EPI_ISL_17737592"
"9147","Yale-24531","EPI_ISL_17737589"
"9148","Yale-24528","EPI_ISL_17737586"
"9149","Yale-24527","EPI_ISL_17737585"
"9150","Yale-24526","EPI_ISL_17737584"
"9151","Yale-24525","EPI_ISL_17737583"
"9152","Yale-24522","EPI_ISL_17674951"
"9153","Yale-24521","EPI_ISL_17674950"
"9154","Yale-24520","EPI_ISL_17674949"
"9155","Yale-24519","EPI_ISL_17674948"
"9156","Yale-24518","EPI_ISL_17674947"
"9157","Yale-24516","EPI_ISL_17674946"
"9158","Yale-24515","EPI_ISL_17602374"
"9159","Yale-24514","EPI_ISL_17602373"
"9160","Yale-24513","EPI_ISL_17602372"
"9161","Yale-24511","EPI_ISL_17602370"
"9162","Yale-24510","EPI_ISL_17602369"
"9163","Yale-24509","EPI_ISL_17602368"
"9164","Yale-24508","EPI_ISL_17602367"
"9165","Yale-24507","EPI_ISL_17602366"
"9166","Yale-24506","EPI_ISL_17602365"
"9167","Yale-24505","EPI_ISL_17602364"
"9168","Yale-24504","EPI_ISL_17602363"
"9169","Yale-24503","EPI_ISL_17602362"
"9170","Yale-24502","EPI_ISL_17602361"
"9171","Yale-24501","EPI_ISL_17602360"
"9172","Yale-24500","EPI_ISL_17602359"
"9173","Yale-24498","EPI_ISL_17602357"
"9174","Yale-24497","EPI_ISL_17602356"
"9175","Yale-24496","EPI_ISL_17602355"
"9176","Yale-24495","EPI_ISL_17602354"
"9177","Yale-24494","EPI_ISL_17602353"
"9178","Yale-24493","EPI_ISL_17602352"
"9179","Yale-24492","EPI_ISL_17602351"
"9180","Yale-24491","EPI_ISL_17602350"
"9181","Yale-24490","EPI_ISL_17602349"
"9182","Yale-24489","EPI_ISL_17602348"
"9183","Yale-24488","EPI_ISL_17506854"
"9184","Yale-24484","EPI_ISL_17506851"
"9185","Yale-24482","EPI_ISL_17506850"
"9186","Yale-24480","EPI_ISL_17506848"
"9187","Yale-24479","EPI_ISL_17506847"
"9188","Yale-24476","EPI_ISL_17506845"
"9189","Yale-24475","EPI_ISL_17506844"
"9190","Yale-24474","EPI_ISL_17506843"
"9191","Yale-24472","EPI_ISL_17506841"
"9192","Yale-24471","EPI_ISL_17506840"
"9193","Yale-25460","EPI_ISL_18887310"
"9194","Yale-25429","EPI_ISL_18887281"
"9195","Yale-25443","EPI_ISL_18887295"
"9196","Yale-25480","EPI_ISL_18887329"
"9197","Yale-25479","EPI_ISL_18887328"
"9198","Yale-25483","EPI_ISL_18887332"
"9199","Yale-25504","EPI_ISL_18887351"
"9200","Yale-25501","EPI_ISL_18887348"
"9201","Yale-25444","EPI_ISL_18887296"
"9202","Yale-25474","EPI_ISL_18887323"
"9203","Yale-25461","EPI_ISL_18887311"
"9204","Yale-25491","EPI_ISL_18887339"
"9205","Yale-25516","EPI_ISL_18887362"
"9206","Yale-25484","EPI_ISL_18887333"
"9207","Yale-25515","EPI_ISL_18887361"
"9208","Yale-25506","EPI_ISL_18887352"
"9209","Yale-24910","EPI_ISL_18360036"
"9210","Yale-24905","EPI_ISL_18360033"
"9211","Yale-24907","EPI_ISL_18360034"
"9212","Yale-24888","EPI_ISL_18360018"
"9213","Yale-24886","EPI_ISL_18360016"
"9214","Yale-24896","EPI_ISL_18360026"
"9215","Yale-24879","EPI_ISL_18360010"
"9216","Yale-24891","EPI_ISL_18360021"
"9217","Yale-24897","EPI_ISL_18360027"
"9218","Yale-24869","EPI_ISL_18360001"
"9219","Yale-24890","EPI_ISL_18360020"
"9220","Yale-24940","EPI_ISL_18360063"
"9221","Yale-24922","EPI_ISL_18360047"
"9222","Yale-24913","EPI_ISL_18360039"
"9223","Yale-24939","EPI_ISL_18360062"
"9224","Yale-24955","EPI_ISL_18360078"
"9225","Yale-24919","EPI_ISL_18360044"
"9226","Yale-24929","EPI_ISL_18360052"
"9227","Yale-24931","EPI_ISL_18360054"
"9228","Yale-24928","EPI_ISL_18360051"
"9229","Yale-24936","EPI_ISL_18360059"
"9230","Yale-24937","EPI_ISL_18360060"
"9231","Yale-24948","EPI_ISL_18360071"
"9232","Yale-24954","EPI_ISL_18360077"
"9233","Yale-24949","EPI_ISL_18360072"
"9234","Yale-24952","EPI_ISL_18360075"
"9235","Yale-24881","EPI_ISL_18360011"
"9236","Yale-24887","EPI_ISL_18360017"
"9237","Yale-24885","EPI_ISL_18360015"
"9238","Yale-24883","EPI_ISL_18360013"
"9239","Yale-24902","EPI_ISL_18360031"
"9240","Yale-24900","EPI_ISL_18360030"
"9241","Yale-24908","EPI_ISL_18360035"
"9242","Yale-24884","EPI_ISL_18360014"
"9243","Yale-24903","EPI_ISL_18360032"
"9244","Yale-24889","EPI_ISL_18360019"
"9245","Yale-24898","EPI_ISL_18360028"
"9246","Yale-24892","EPI_ISL_18360022"
"9247","Yale-24899","EPI_ISL_18360029"
"9248","Yale-24894","EPI_ISL_18360024"
"9249","Yale-24895","EPI_ISL_18360025"
"9250","Yale-24945","EPI_ISL_18360068"
"9251","Yale-24893","EPI_ISL_18360023"
"9252","Yale-24946","EPI_ISL_18360069"
"9253","Yale-24916","EPI_ISL_18360042"
"9254","Yale-24918","EPI_ISL_18360043"
"9255","Yale-24933","EPI_ISL_18360056"
"9256","Yale-24934","EPI_ISL_18360057"
"9257","Yale-24950","EPI_ISL_18360073"
"9258","Yale-24956","EPI_ISL_18360079"
"9259","Yale-24926","EPI_ISL_18360050"
"9260","Yale-24921","EPI_ISL_18360046"
"9261","Yale-24951","EPI_ISL_18360074"
"9262","Yale-24932","EPI_ISL_18360055"
"9263","Yale-24930","EPI_ISL_18360053"
"9264","Yale-24953","EPI_ISL_18360076"
"9265","Yale-24947","EPI_ISL_18360070"
"9266","Yale-24923","EPI_ISL_18360048"
"9267","Yale-24924","EPI_ISL_18360049"
"9268","Yale-24943","EPI_ISL_18360066"
"9269","Yale-24920","EPI_ISL_18360045"
"9270","Yale-24944","EPI_ISL_18360067"
"9271","Yale-24941","EPI_ISL_18360064"
"9272","Yale-24942","EPI_ISL_18360065"
"9273","Yale-24960","EPI_ISL_18360083"
"9274","Yale-24961","EPI_ISL_18360084"
"9275","Yale-24959","EPI_ISL_18360082"
"9276","Yale-24938","EPI_ISL_18360061"
"9277","Yale-24957","EPI_ISL_18360080"
"9278","Yale-24958","EPI_ISL_18360081"
"9279","Yale-24911","EPI_ISL_18360037"
"9280","Yale-24874","EPI_ISL_18360005"
"9281","Yale-24912","EPI_ISL_18360038"
"9282","Yale-24873","EPI_ISL_18360004"
"9283","Yale-24882","EPI_ISL_18360012"
"9284","Yale-24870","EPI_ISL_18360002"
"9285","Yale-24875","EPI_ISL_18360006"
"9286","Yale-24876","EPI_ISL_18360007"
"9287","Yale-24872","EPI_ISL_18360003"
"9288","Yale-24914","EPI_ISL_18360040"
"9289","Yale-24915","EPI_ISL_18360041"
"9290","Yale-24877","EPI_ISL_18360008"
"9291","Yale-24878","EPI_ISL_18360009"
"9292","Yale-24532","EPI_ISL_17737590"
"9293","Yale-24512","EPI_ISL_17602371"
"9294","Yale-25064","EPI_ISL_18408093"
"9295","Yale-25062","EPI_ISL_18408091"
"9296","Yale-25055","EPI_ISL_18408084"
"9297","Yale-25059","EPI_ISL_18408088"
"9298","Yale-25056","EPI_ISL_18408085"
"9299","Yale-25063","EPI_ISL_18408092"
"9300","Yale-25065","EPI_ISL_18408094"
"9301","Yale-25071","EPI_ISL_18408099"
"9302","Yale-25105","EPI_ISL_18408131"
"9303","Yale-25060","EPI_ISL_18408089"
"9304","Yale-25068","EPI_ISL_18408096"
"9305","Yale-25079","EPI_ISL_18408107"
"9306","Yale-25066","EPI_ISL_18408095"
"9307","Yale-25069","EPI_ISL_18408097"
"9308","Yale-25070","EPI_ISL_18408098"
"9309","Yale-25081","EPI_ISL_18408109"
"9310","Yale-25077","EPI_ISL_18408105"
"9311","Yale-25073","EPI_ISL_18408101"
"9312","Yale-25083","EPI_ISL_18408111"
"9313","Yale-25085","EPI_ISL_18408113"
"9314","Yale-25087","EPI_ISL_18408115"
"9315","Yale-25104","EPI_ISL_18408130"
"9316","Yale-25094","EPI_ISL_18408120"
"9317","Yale-25099","EPI_ISL_18408125"
"9318","Yale-25092","EPI_ISL_18408119"
"9319","Yale-25109","EPI_ISL_18408135"
"9320","Yale-25106","EPI_ISL_18408132"
"9321","Yale-25111","EPI_ISL_18408137"
"9322","Yale-25114","EPI_ISL_18408140"
"9323","Yale-25107","EPI_ISL_18408133"
"9324","Yale-25110","EPI_ISL_18408136"
"9325","Yale-25136","EPI_ISL_18408161"
"9326","Yale-25127","EPI_ISL_18408152"
"9327","Yale-25130","EPI_ISL_18408155"
"9328","Yale-25138","EPI_ISL_18408163"
"9329","Yale-25126","EPI_ISL_18408151"
"9330","Yale-25140","EPI_ISL_18408165"
"9331","Yale-25139","EPI_ISL_18408164"
"9332","Yale-25137","EPI_ISL_18408162"
"9333","Yale-25134","EPI_ISL_18408159"
"9334","Yale-25142","EPI_ISL_18408167"
"9335","Yale-25095","EPI_ISL_18408121"
"9336","Yale-25082","EPI_ISL_18408110"
"9337","Yale-25135","EPI_ISL_18408160"
"9338","Yale-25091","EPI_ISL_18408118"
"9339","Yale-25084","EPI_ISL_18408112"
"9340","Yale-25080","EPI_ISL_18408108"
"9341","Yale-25057","EPI_ISL_18408086"
"9342","Yale-25131","EPI_ISL_18408156"
"9343","Yale-25058","EPI_ISL_18408087"
"9344","Yale-25097","EPI_ISL_18408123"
"9345","Yale-25096","EPI_ISL_18408122"
"9346","Yale-25090","EPI_ISL_18408117"
"9347","Yale-25098","EPI_ISL_18408124"
"9348","Yale-25129","EPI_ISL_18408154"
"9349","Yale-25101","EPI_ISL_18408127"
"9350","Yale-25076","EPI_ISL_18408104"
"9351","Yale-25100","EPI_ISL_18408126"
"9352","Yale-25125","EPI_ISL_18408150"
"9353","Yale-25128","EPI_ISL_18408153"
"9354","Yale-25086","EPI_ISL_18408114"
"9355","Yale-25075","EPI_ISL_18408103"
"9356","Yale-25133","EPI_ISL_18408158"
"9357","Yale-25121","EPI_ISL_18408147"
"9358","Yale-25132","EPI_ISL_18408157"
"9359","Yale-25115","EPI_ISL_18408141"
"9360","Yale-25088","EPI_ISL_18408116"
"9361","Yale-25116","EPI_ISL_18408142"
"9362","Yale-25119","EPI_ISL_18408145"
"9363","Yale-25117","EPI_ISL_18408143"
"9364","Yale-25072","EPI_ISL_18408100"
"9365","Yale-25118","EPI_ISL_18408144"
"9366","Yale-25074","EPI_ISL_18408102"
"9367","Yale-25120","EPI_ISL_18408146"
"9368","Yale-25124","EPI_ISL_18408149"
"9369","Yale-25122","EPI_ISL_18408148"
"9370","Yale-25147","EPI_ISL_18408171"
"9371","Yale-25113","EPI_ISL_18408139"
"9372","Yale-25112","EPI_ISL_18408138"
"9373","Yale-25143","EPI_ISL_18408168"
"9374","Yale-25102","EPI_ISL_18408128"
"9375","Yale-25145","EPI_ISL_18408170"
"9376","Yale-25141","EPI_ISL_18408166"
"9377","Yale-25144","EPI_ISL_18408169"
"9378","Yale-24698","EPI_ISL_18107364"
"9379","Yale-24555","EPI_ISL_18107354"
"9380","Yale-24557","EPI_ISL_18107355"
"9381","Yale-24554","EPI_ISL_18107353"
"9382","Yale-24548","EPI_ISL_18107373"
"9383","Yale-24562","EPI_ISL_18107374"
"9384","Yale-24684","EPI_ISL_18107369"
"9385","Yale-24690","EPI_ISL_18107370"
"9386","Yale-24564","EPI_ISL_18107376"
"9387","Yale-24556","EPI_ISL_18107371"
"9388","Yale-24689","EPI_ISL_18107346"
"9389","Yale-24703","EPI_ISL_18107372"
"9390","Yale-24546","EPI_ISL_18107350"
"9391","Yale-24681","EPI_ISL_18107375"
"9392","Yale-24701","EPI_ISL_18107366"
"9393","Yale-24549","EPI_ISL_18107351"
"9394","Yale-24558","EPI_ISL_18107384"
"9395","Yale-24550","EPI_ISL_18107352"
"9396","Yale-24563","EPI_ISL_18107368"
"9397","Yale-24695","EPI_ISL_18107347"
"9398","Yale-24702","EPI_ISL_18107380"
"9399","Yale-24696","EPI_ISL_18107344"
"9400","Yale-24699","EPI_ISL_18107365"
"9401","Yale-24700","EPI_ISL_18107345"
"9402","Yale-24686","EPI_ISL_18107348"
"9403","Yale-24688","EPI_ISL_18107383"
"9404","Yale-24559","EPI_ISL_18107382"
"9405","Yale-24691","EPI_ISL_18107362"
"9406","Yale-24687","EPI_ISL_18107361"
"9407","Yale-24560","EPI_ISL_18107356"
"9408","Yale-24545","EPI_ISL_18107381"
"9409","Yale-24697","EPI_ISL_18107363"
"9410","Yale-24561","EPI_ISL_18107357"
"9411","Yale-24682","EPI_ISL_18107358"
"9412","Yale-24551","EPI_ISL_18107379"
"9413","Yale-24692","EPI_ISL_18107377"
"9414","Yale-24683","EPI_ISL_18107359"
"9415","Yale-24752","EPI_ISL_18107853"
"9416","Yale-24740","EPI_ISL_18107841"
"9417","Yale-24757","EPI_ISL_18107857"
"9418","Yale-24748","EPI_ISL_18107849"
"9419","Yale-24751","EPI_ISL_18107852"
"9420","Yale-24759","EPI_ISL_18107859"
"9421","Yale-24754","EPI_ISL_18107855"
"9422","Yale-24708","EPI_ISL_18107810"
"9423","Yale-24745","EPI_ISL_18107846"
"9424","Yale-24741","EPI_ISL_18107842"
"9425","Yale-24715","EPI_ISL_18107817"
"9426","Yale-24717","EPI_ISL_18107819"
"9427","Yale-24760","EPI_ISL_18107860"
"9428","Yale-24755","EPI_ISL_18107856"
"9429","Yale-24762","EPI_ISL_18107862"
"9430","Yale-24750","EPI_ISL_18107851"
"9431","Yale-24749","EPI_ISL_18107850"
"9432","Yale-24721","EPI_ISL_18107823"
"9433","Yale-24726","EPI_ISL_18107828"
"9434","Yale-24770","EPI_ISL_18107870"
"9435","Yale-24764","EPI_ISL_18107864"
"9436","Yale-24739","EPI_ISL_18107840"
"9437","Yale-24730","EPI_ISL_18107831"
"9438","Yale-24744","EPI_ISL_18107845"
"9439","Yale-24746","EPI_ISL_18107847"
"9440","Yale-24742","EPI_ISL_18107843"
"9441","Yale-24763","EPI_ISL_18107863"
"9442","Yale-24709","EPI_ISL_18107811"
"9443","Yale-24761","EPI_ISL_18107861"
"9444","Yale-24768","EPI_ISL_18107868"
"9445","Yale-24771","EPI_ISL_18107871"
"9446","Yale-24747","EPI_ISL_18107848"
"9447","Yale-24722","EPI_ISL_18107824"
"9448","Yale-24767","EPI_ISL_18107867"
"9449","Yale-24753","EPI_ISL_18107854"
"9450","Yale-24766","EPI_ISL_18107866"
"9451","Yale-24765","EPI_ISL_18107865"
"9452","Yale-24769","EPI_ISL_18107869"
"9453","Yale-24743","EPI_ISL_18107844"
"9454","Yale-24775","EPI_ISL_18107875"
"9455","Yale-24772","EPI_ISL_18107872"
"9456","Yale-24724","EPI_ISL_18107826"
"9457","Yale-24728","EPI_ISL_18107829"
"9458","Yale-24774","EPI_ISL_18107874"
"9459","Yale-24720","EPI_ISL_18107822"
"9460","Yale-24725","EPI_ISL_18107827"
"9461","Yale-24773","EPI_ISL_18107873"
"9462","Yale-24758","EPI_ISL_18107858"
"9463","Yale-24732","EPI_ISL_18107833"
"9464","Yale-24712","EPI_ISL_18107814"
"9465","Yale-24718","EPI_ISL_18107820"
"9466","Yale-24711","EPI_ISL_18107813"
"9467","Yale-24719","EPI_ISL_18107821"
"9468","Yale-24738","EPI_ISL_18107839"
"9469","Yale-24737","EPI_ISL_18107838"
"9470","Yale-24710","EPI_ISL_18107812"
"9471","Yale-24723","EPI_ISL_18107825"
"9472","Yale-24729","EPI_ISL_18107830"
"9473","Yale-24706","EPI_ISL_18107808"
"9474","Yale-24734","EPI_ISL_18107835"
"9475","Yale-24731","EPI_ISL_18107832"
"9476","Yale-24733","EPI_ISL_18107834"
"9477","Yale-24714","EPI_ISL_18107816"
"9478","Yale-24716","EPI_ISL_18107818"
"9479","Yale-24736","EPI_ISL_18107837"
"9480","Yale-24713","EPI_ISL_18107815"
"9481","Yale-24735","EPI_ISL_18107836"
"9482","Yale-24693","EPI_ISL_18107378"
"9483","Yale-24685","EPI_ISL_18107360"
"9484","Yale-24529","EPI_ISL_17737587"
"9485","Yale-24481","EPI_ISL_17506849"
"9486","Yale-25215","EPI_ISL_18471081"
"9487","Yale-25209","EPI_ISL_18471075"
"9488","Yale-25231","EPI_ISL_18471097"
"9489","Yale-25233","EPI_ISL_18471099"
"9490","Yale-25172","EPI_ISL_18471040"
"9491","Yale-25182","EPI_ISL_18471050"
"9492","Yale-25183","EPI_ISL_18471051"
"9493","Yale-25163","EPI_ISL_18471031"
"9494","Yale-25149","EPI_ISL_18471019"
"9495","Yale-25190","EPI_ISL_18471057"
"9496","Yale-25162","EPI_ISL_18471030"
"9497","Yale-25165","EPI_ISL_18471033"
"9498","Yale-25206","EPI_ISL_18471072"
"9499","Yale-25173","EPI_ISL_18471041"
"9500","Yale-25211","EPI_ISL_18471077"
"9501","Yale-25214","EPI_ISL_18471080"
"9502","Yale-25164","EPI_ISL_18471032"
"9503","Yale-25169","EPI_ISL_18471037"
"9504","Yale-25168","EPI_ISL_18471036"
"9505","Yale-25176","EPI_ISL_18471044"
"9506","Yale-25177","EPI_ISL_18471045"
"9507","Yale-25167","EPI_ISL_18471035"
"9508","Yale-25166","EPI_ISL_18471034"
"9509","Yale-25180","EPI_ISL_18471048"
"9510","Yale-25151","EPI_ISL_18471021"
"9511","Yale-25171","EPI_ISL_18471039"
"9512","Yale-25170","EPI_ISL_18471038"
"9513","Yale-25174","EPI_ISL_18471042"
"9514","Yale-25175","EPI_ISL_18471043"
"9515","Yale-25179","EPI_ISL_18471047"
"9516","Yale-25178","EPI_ISL_18471046"
"9517","Yale-25181","EPI_ISL_18471049"
"9518","Yale-25148","EPI_ISL_18471018"
"9519","Yale-25155","EPI_ISL_18471024"
"9520","Yale-25150","EPI_ISL_18471020"
"9521","Yale-25152","EPI_ISL_18471022"
"9522","Yale-25161","EPI_ISL_18471029"
"9523","Yale-25239","EPI_ISL_18471104"
"9524","Yale-25157","EPI_ISL_18471026"
"9525","Yale-25159","EPI_ISL_18471028"
"9526","Yale-25156","EPI_ISL_18471025"
